release_version,schema_version,release_source_id,internal_source_id,release_source_document_id,internal_source_document_id,source_type,source_name,version_tag,external_id,doc_date,url,content_hash,retrieved_at_utc,created_at_utc
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:e183245964306e8b0c9aeedd,107232,CR,Congressional Record JSON,crec_json,CREC-2018-01-30-pt1-PgH725-2.json,2018-01-30,,c79da44512b11f93714d7c55009e9ed1c954b34678671120ba08083ed2034e11,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:89e7b94f5e4446ac3016f6cb,109663,CR,Congressional Record JSON,crec_json,CREC-2018-03-06-pt1-PgH1421.json,2018-03-06,,6f6690e536c41df321b68adb6eadb1d95154eb3c04881acd566e361669a0569d,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:b60b3e25f5879d485d0baed3,110906,CR,Congressional Record JSON,crec_json,CREC-2018-03-19-pt1-PgH1697-2.json,2018-03-19,,ca56a5fb57c69b614424b3a40b00342f1e45ba58d84452f15a36e36b707327ed,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:9e95688c6b555317b16a6ebe,111764,CR,Congressional Record JSON,crec_json,CREC-2018-04-09-pt1-PgH3061-6.json,2018-04-09,,e21bf40cc1a0d13eb372252664407f40521344f15bb6a3dce9ad77d1d4cf9d1f,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:a3076dc98f0f17e7c983277b,111783,CR,Congressional Record JSON,crec_json,CREC-2018-04-09-pt1-PgS1993-4.json,2018-04-09,,d94c4b47b4e2ba7e886d3f5242484ec46bc94a4db3ccd52db8df033afcf4d7d6,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:308376069e2cfb1de23beff1,112317,CR,Congressional Record JSON,crec_json,CREC-2018-04-12-pt1-PgH3192.json,2018-04-12,,0e47f9422027cecae54d7ed14afccdba64822fc10175af4cbed0fa3e52b59fec,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:97b32e1aed733aacb90f5483,112598,CR,Congressional Record JSON,crec_json,CREC-2018-04-16-pt1-PgH3320-4.json,2018-04-16,,94235ab8b23bbaebbdb4466a039811f8d984088cea2315de85048a44d720ad46,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:99f2b6289f817dc57d32e689,113285,CR,Congressional Record JSON,crec_json,CREC-2018-04-23-pt1-PgH3449-6.json,2018-04-23,,87e98a851762db6d9270b7bc5edd6bc8f6ec130d0c0ddd3971912d74735d5a8c,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:33aa1a49fdd8cf585b61ee06,113446,CR,Congressional Record JSON,crec_json,CREC-2018-04-24-pt1-PgH3491.json,2018-04-24,,02dd6b3356b1e3243dcff8e704c6647f26757347f50cf932d88ac298518e7b94,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:62094f9f4bd3149835ae71d5,114185,CR,Congressional Record JSON,crec_json,CREC-2018-05-01-pt1-PgH3745-6.json,2018-05-01,,a5080b2d023b8bd0f365b43f452eb3668b7406d112ed2b0928e3ce9abe862a9e,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:f9afdd8a3f10761a03831eda,114505,CR,Congressional Record JSON,crec_json,CREC-2018-05-08-pt1-PgH3797.json,2018-05-08,,dc410d6bd8e56c6df300fb2b7a8d79400c4fb01933c4c8913c8a3d7a6b62f323,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:caf5175b727a2cfd2116610d,115427,CR,Congressional Record JSON,crec_json,CREC-2018-05-16-pt1-PgH3990-5.json,2018-05-16,,8366c0e2355ab8ea9f4d9325a06e25145ba4394c5a254a0194d7477e6caac317,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:3cf5670ee76ec38f6198fe1b,115428,CR,Congressional Record JSON,crec_json,CREC-2018-05-16-pt1-PgH3990-6.json,2018-05-16,,41102c4d06265e5b7cbc32ccc962ce73f7b393691c39f31f6b092e64fb26cefb,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:67df97d6784518ff229ec0da,115429,CR,Congressional Record JSON,crec_json,CREC-2018-05-16-pt1-PgH3990-7.json,2018-05-16,,ddf6016b9ba9b86e1c7997c0a362522357396f55048d6803c37b6af77ded6ac9,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:1a2f4296dab741dc1a12b25d,123622,CR,Congressional Record JSON,crec_json,CREC-2018-08-10-pt1-PgH7749-6.json,2018-08-10,,94d4b5d2116270bff934bd30253cdfea8e86aebca3bdab098f07243a2a246bf9,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:062deb672bf7be1786d7b901,124430,CR,Congressional Record JSON,crec_json,CREC-2018-08-24-pt1-PgH7761-6.json,2018-08-24,,1744a316e6e8c200d6a20ee1cc0202ec292f76c62a910546f05a91c3461eba2f,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:746e527f0f6b504c8a1d9148,124488,CR,Congressional Record JSON,crec_json,CREC-2018-08-27-pt1-PgS5956-4.json,2018-08-27,,a6d4fd63d72ea45b29ff39fd80dc4b8d18ec997d3ebcc7b89468110f1fe040e5,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:b80ded19a01d00df67882741,124709,CR,Congressional Record JSON,crec_json,CREC-2018-09-04-pt1-PgH7784-5.json,2018-09-04,,596dbe499488e87d92f78d6685299aecba45703856002a3e44cbcc3d3ed3dbfb,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:1c089d3b69a7e6e60f659be4,124725,CR,Congressional Record JSON,crec_json,CREC-2018-09-04-pt1-PgH7807.json,2018-09-04,,d8a3b7ff406f2807dc9eb7ff779ad05558a0d68284650e6df084c32512dabc09,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:f2ec0f1d2eaafa7a93eaf7b4,125246,CR,Congressional Record JSON,crec_json,CREC-2018-09-10-pt1-PgH7945-6.json,2018-09-10,,d8f15115fbc8bfe447776c6210c0494530ef1c6cbee41daca0174e0d6b588ab6,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:f6032c1ebc32315996a5acad,126858,CR,Congressional Record JSON,crec_json,CREC-2018-09-28-pt1-PgH9402-3.json,2018-09-28,,a14bf9c6805aba4774f7a46a2344e61f12be4cd70c1a59842cf44fc56653e184,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:93e64d0f28ec618fba2ef3da,131979,CR,Congressional Record JSON,crec_json,CREC-2018-12-27-pt1-PgH10597-6.json,2018-12-27,,d6feb7f8a3dba6cbf17ee7019f0e5a60ce9b845876842355cd00ead2f053ef49,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:e501522c5cc102a59b72c81f,132031,resolution,S.Res. Congress XML,congress_113,BILLS-113sres179ats.xml,2013-01-24,,,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:5d0cffcc02735366e7141cdb,132032,resolution,S.Res. Congress XML,congress_113,BILLS-113sres17ats.xml,2013-01-24,,,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:84866022e321f397ca5a18fb,132033,resolution,S.Res. Congress XML,congress_113,BILLS-113sres180ats.xml,2013-01-24,,,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:4a06a61970e529a9d9c3baaf,132034,resolution,S.Res. Congress XML,congress_113,BILLS-113sres18ats.xml,2013-01-24,,,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:1e6fbb6ed6d195ee4b248898,132035,resolution,S.Res. Congress XML,congress_113,BILLS-113sres196ats.xml,2013-07-16,,,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:c6359792c70ca3cdd6897e02,132037,resolution,S.Res. Congress XML,congress_113,BILLS-113sres283ats.xml,2013-10-31,,,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:a68329a8e8c25feb1320c94b,132038,resolution,S.Res. Congress XML,congress_113,BILLS-113sres29ats.xml,2013-02-12,,,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:113dff12e1ed198c2462408c,132040,resolution,S.Res. Congress XML,congress_113,BILLS-113sres359ats.xml,2013-10-31,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:7475463b540bfcfa02f4184b,132119,resolution,H.Res. Congress XML,congress_114,BILLS-114hres124eh.xml,2015-02-25,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:f7d5d6f7fd1b1d983d723375,132121,resolution,H.Res. Congress XML,congress_114,BILLS-114hres155eh.xml,2015-03-18,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:8af841c75af1f73ce8b8011c,132122,resolution,H.Res. Congress XML,congress_114,BILLS-114hres165eh.xml,2015-03-24,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:3627c1ac3be4a1f4a66270cb,132124,resolution,H.Res. Congress XML,congress_114,BILLS-114hres172eh.xml,2015-03-25,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:c79d3bb256fb0a6d85de224e,132125,resolution,H.Res. Congress XML,congress_114,BILLS-114hres199eh.xml,2015-04-14,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:d319a7f69b13521089657e49,132126,resolution,H.Res. Congress XML,congress_114,BILLS-114hres219eh.xml,2015-04-22,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:3b4f988bcc73191207c4b383,132127,resolution,H.Res. Congress XML,congress_114,BILLS-114hres229eh.xml,2015-04-29,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:bde8720eba955822f30a4c8f,132128,resolution,H.Res. Congress XML,congress_114,BILLS-114hres272eh.xml,2015-05-19,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:59cfebfcc9093c2522ffb55a,132129,resolution,H.Res. Congress XML,congress_114,BILLS-114hres29eh.xml,2015-01-13,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:c56e4dd888b0ec13fa3ce68e,132130,resolution,H.Res. Congress XML,congress_114,BILLS-114hres304eh.xml,2015-06-10,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:be8ddec68aa2dd3df2596da4,132131,resolution,H.Res. Congress XML,congress_114,BILLS-114hres30eh.xml,2015-01-13,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:3f17824bb26b5b632a9b7466,132132,resolution,H.Res. Congress XML,congress_114,BILLS-114hres387eh.xml,2015-07-28,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:43b569bedd08abed3a53eb50,132133,resolution,H.Res. Congress XML,congress_114,BILLS-114hres39eh.xml,2015-01-21,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:ce44d87adc3f95b53ca7deb9,132134,resolution,H.Res. Congress XML,congress_114,BILLS-114hres40eh.xml,2015-01-21,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:9e193bda2dd094b68bec2660,132135,resolution,H.Res. Congress XML,congress_114,BILLS-114hres442eh.xml,2015-09-25,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:b19e78f00c39eac6559ea3e5,132136,resolution,H.Res. Congress XML,congress_114,BILLS-114hres517eh.xml,2015-11-05,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:82d9d323561e5b419f2510ff,132137,resolution,H.Res. Congress XML,congress_114,BILLS-114hres555eh.xml,2015-12-08,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:09d60746b9f0d56b3500c5a6,132139,resolution,H.Res. Congress XML,congress_114,BILLS-114hres602eh.xml,2016-02-04,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:26bff9465aa75bde0c84bfcd,132140,resolution,H.Res. Congress XML,congress_114,BILLS-114hres603eh.xml,2016-02-04,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:6fff6474670b5f303597253f,132141,resolution,H.Res. Congress XML,congress_114,BILLS-114hres6eh.xml,2015-01-06,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:430a2446aaf6bfd16e10201c,132142,resolution,H.Res. Congress XML,congress_114,BILLS-114hres71eh.xml,2015-02-02,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:074c0381e1435dd33c1bd570,132143,resolution,H.Res. Congress XML,congress_114,BILLS-114hres77eh.xml,2015-02-03,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:dbffbcb0fd5712fa933a3771,132144,resolution,H.Res. Congress XML,congress_114,BILLS-114hres781eh.xml,2016-06-14,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:4717c2f0b67fda83f8183e61,132145,resolution,H.Res. Congress XML,congress_114,BILLS-114hres7eh.xml,2015-01-06,,,,
v0.1.0,1.1.0,release-source:3d64b1490d08102e0873bdd9,13,release-source-document:d6d1df1f2c660e2e619bf69a,132147,resolution,H.Res. Congress XML,congress_114,BILLS-114hres862eh.xml,2016-09-13,,,,
v0.1.0,1.1.0,release-source:0b138bac58f60a1e462751a9,14,release-source-document:44fb215879f203daa09b6afd,132150,resolution,S.Res. Congress XML,congress_114,BILLS-114sres135ats.xml,2015-04-14,,,,
v0.1.0,1.1.0,release-source:0b138bac58f60a1e462751a9,14,release-source-document:dc2a7d582e0573195a719011,132152,resolution,S.Res. Congress XML,congress_114,BILLS-114sres18is.xml,2015-01-06,,,,
v0.1.0,1.1.0,release-source:0b138bac58f60a1e462751a9,14,release-source-document:d29da1461aeab54528e28459,132154,resolution,S.Res. Congress XML,congress_114,BILLS-114sres21ats.xml,2013-01-24,,,,
v0.1.0,1.1.0,release-source:0b138bac58f60a1e462751a9,14,release-source-document:ea650f0f8c4bf43dfd07600b,132155,resolution,S.Res. Congress XML,congress_114,BILLS-114sres22ats.xml,2015-01-07,,,,
v0.1.0,1.1.0,release-source:0b138bac58f60a1e462751a9,14,release-source-document:ab4d18faef7741b3b1e2f0f9,132156,resolution,S.Res. Congress XML,congress_114,BILLS-114sres23ats.xml,2013-01-24,,,,
v0.1.0,1.1.0,release-source:c5f0d3f68b4b7d7f76c4fde7,12,release-source-document:e8be58277dc527869fd865c0,132186,journal,House/Senate Journal,congress_113,GPO-HJOURNAL-2013-2-1.pdf,2013-01-03,,,,
v0.1.0,1.1.0,release-source:00969c36fb66c0b5dec09e96,29,release-source-document:d7d1083d33e07cdde2b9fa59,132188,journal,House/Senate Journal,congress_114,GPO-HJOURNAL-2015-2-1.pdf,2015-01-06,,,,
v0.1.0,1.1.0,release-source:00969c36fb66c0b5dec09e96,29,release-source-document:0c6309f73b1c920ed7fcdeba,132189,journal,House/Senate Journal,congress_114,GPO-HJOURNAL-2015-2-2.pdf,2015-10-05,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:d0724648641baabdc3451789,132249,resolution,H.Res. Congress XML,congress_115,BILLS-115hres1000eh.xml,2018-07-17,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:662bf6560bc39e9b2837a580,132250,resolution,H.Res. Congress XML,congress_115,BILLS-115hres1050eh.xml,2018-09-05,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:fc96c7b420ab5bc45173f95f,132253,resolution,H.Res. Congress XML,congress_115,BILLS-115hres127eh.xml,2017-02-15,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:c9f652d4fe73d272a9340924,132254,resolution,H.Res. Congress XML,congress_115,BILLS-115hres131eh.xml,2017-02-16,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:4750b0e297b72d1b8e1931aa,132256,resolution,H.Res. Congress XML,congress_115,BILLS-115hres25eh.xml,2017-01-05,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:8b224117216dd52f7a02e671,132257,resolution,H.Res. Congress XML,congress_115,BILLS-115hres29eh.xml,2017-01-06,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:0cbe14e0e70e30b1ffefca66,132258,resolution,H.Res. Congress XML,congress_115,BILLS-115hres303eh.xml,2017-05-02,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:da3933bb167472f9a82cf5b4,132259,resolution,H.Res. Congress XML,congress_115,BILLS-115hres34eh.xml,2017-01-09,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:43141baa11a2d540c878dd56,132260,resolution,H.Res. Congress XML,congress_115,BILLS-115hres36eh.xml,2017-01-10,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:319a7a3e0b1e04e68dbd7b51,132261,resolution,H.Res. Congress XML,congress_115,BILLS-115hres381eh.xml,2017-06-13,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:7cfe506c5f978c8cc04bf941,132262,resolution,H.Res. Congress XML,congress_115,BILLS-115hres39eh.xml,2017-01-10,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:07d6f733006b5e72c834e6a3,132263,resolution,H.Res. Congress XML,congress_115,BILLS-115hres410eh.xml,2017-06-27,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:837961aba2891af2e4736b31,132264,resolution,H.Res. Congress XML,congress_115,BILLS-115hres412eh.xml,2017-06-27,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:0b27d27d4a7983cd14f4c1a8,132265,resolution,H.Res. Congress XML,congress_115,BILLS-115hres439eh.xml,2017-07-12,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:45ab8bc99d423cad3ed1a326,132266,resolution,H.Res. Congress XML,congress_115,BILLS-115hres453eh.xml,2017-07-18,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:5f71a4d1ee4915672c15bce1,132267,resolution,H.Res. Congress XML,congress_115,BILLS-115hres45eh.xml,2017-01-11,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:104392ec23717bcc43c21068,132268,resolution,H.Res. Congress XML,congress_115,BILLS-115hres51eh.xml,2017-01-13,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:8dbb7c89e3fc0d2547acbd5d,132269,resolution,H.Res. Congress XML,congress_115,BILLS-115hres52eh.xml,2017-01-13,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:f386b682a54b100f996c7e79,132271,resolution,H.Res. Congress XML,congress_115,BILLS-115hres56eh.xml,2017-01-24,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:ef966e549579896772b67406,132272,resolution,H.Res. Congress XML,congress_115,BILLS-115hres579eh.xml,2017-10-24,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:6221617bdd3c1c1c7a1ff1f4,132273,resolution,H.Res. Congress XML,congress_115,BILLS-115hres59eh.xml,2017-01-24,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:57c2da4faedb8e577ac793dd,132276,resolution,H.Res. Congress XML,congress_115,BILLS-115hres634eh.xml,2017-11-29,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:d60800550f1efdbe207f943d,132277,resolution,H.Res. Congress XML,congress_115,BILLS-115hres669eh.xml,2017-12-20,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:6557b42baf3e6256bd5ddb07,132278,resolution,H.Res. Congress XML,congress_115,BILLS-115hres685eh.xml,2018-01-11,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:1afc5bc5d88f5e5c34750496,132279,resolution,H.Res. Congress XML,congress_115,BILLS-115hres695eh.xml,2018-01-16,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:8b9979397444d6a2503fdec2,132280,resolution,H.Res. Congress XML,congress_115,BILLS-115hres6eh.xml,2017-01-03,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:1c4cc921e9d8e6fcbc239c85,132281,resolution,H.Res. Congress XML,congress_115,BILLS-115hres709eh.xml,2018-01-21,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:91f7e9b2f32235b62b1bf916,132282,resolution,H.Res. Congress XML,congress_115,BILLS-115hres710eh.xml,2018-01-22,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:e67cd72a6bcb53171cc8a30a,132283,resolution,H.Res. Congress XML,congress_115,BILLS-115hres719eh.xml,2018-01-30,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:e5ecc13c481c8bdebf764a47,132285,resolution,H.Res. Congress XML,congress_115,BILLS-115hres764eh.xml,2018-03-06,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:43dc8e074b4fc177ad8ea5a5,132286,resolution,H.Res. Congress XML,congress_115,BILLS-115hres7eh.xml,2017-01-03,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:ab48795be3b475d9d5909613,132287,resolution,H.Res. Congress XML,congress_115,BILLS-115hres814eh.xml,2018-04-11,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:7ca3c23f1a52eab8ada15dc7,132288,resolution,H.Res. Congress XML,congress_115,BILLS-115hres816eh.xml,2018-04-11,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:cb17f5936510bcb8cd4c3c23,132290,resolution,H.Res. Congress XML,congress_115,BILLS-115hres833eh.xml,2018-04-17,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:03df63eecf844569a1d95fce,132291,resolution,H.Res. Congress XML,congress_115,BILLS-115hres844eh.xml,2018-04-25,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:d6b54d7f8c9822b0139527eb,132292,resolution,H.Res. Congress XML,congress_115,BILLS-115hres897eh.xml,2018-05-16,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:523636af6a564910afa13068,132293,resolution,H.Res. Congress XML,congress_115,BILLS-115hres95eh.xml,2017-02-07,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:4f834508fba54b143aa52e7a,132294,resolution,H.Res. Congress XML,congress_115,BILLS-115hres963eh.xml,2018-06-26,,,,
v0.1.0,1.1.0,release-source:c70fce92eb46b50191ee57f5,32,release-source-document:024162b799b30c4672751771,132295,resolution,H.Res. Congress XML,congress_115,BILLS-115hres98eh.xml,2017-02-07,,,,
v0.1.0,1.1.0,release-source:207883e494c14e8eb429e316,38,release-source-document:4a1df36d9219ea2d78fc2527,132296,journal,House Journal,congress_115,GPO-HJOURNAL-2017-2-1.pdf,2017-01-03,,,,
v0.1.0,1.1.0,release-source:207883e494c14e8eb429e316,38,release-source-document:d6e6d0b3c232a8916b7b396e,132298,journal,House Journal,congress_115,GPO-HJOURNAL-2018-2-1.pdf,2018-01-11,,,,
v0.1.0,1.1.0,release-source:207883e494c14e8eb429e316,38,release-source-document:3e9aab2393b47de871467ca9,132299,journal,House Journal,congress_115,GPO-HJOURNAL-2018-2-2.pdf,2018-09-04,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:607a1a1b1c92f8e8ab7b6679,132348,resolution,S.Res. Congress XML,congress_115,BILLS-115sres16ats.xml,2017-01-20,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:3a904332a681224a1de25467,132349,resolution,S.Res. Congress XML,congress_115,BILLS-115sres17ats.xml,2017-01-20,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:f8f84dfb310783ff341306ab,132353,resolution,S.Res. Congress XML,congress_115,BILLS-115sres369ats.xml,2018-01-09,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:32109185ff719ab08c450c6f,132354,resolution,S.Res. Congress XML,congress_115,BILLS-115sres370ats.xml,2018-01-09,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:efd8d01a48f1b222a83f652c,132355,resolution,S.Res. Congress XML,congress_115,BILLS-115sres393ats.xml,2018-02-06,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:a41d300ac23dff8fd8f4fb39,132356,resolution,S.Res. Congress XML,congress_115,BILLS-115sres456ats.xml,2018-04-10,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:bbd8870f49e50e63166c433a,132358,resolution,S.Res. Congress XML,congress_115,BILLS-115sres57ats.xml,2017-02-09,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:656523ff9af9b2f9659be6cd,132359,resolution,S.Res. Congress XML,congress_115,BILLS-115sres623ats.xml,2018-09-06,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:17556b27739e9116cde39008,132362,resolution,S.Res. Congress XML,congress_115,BILLS-115sres7ats.xml,2017-01-05,,,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:07c5b45e120ed76eefe7a6a2,132363,resolution,S.Res. Congress XML,congress_115,BILLS-115sres8ats.xml,2017-01-05,,,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:6c4619aac350bf59eaae666d,132835,resolution,S.Res. Congress XML,congress_113,BILLS-113sres179ats.xml,2013-06-20,,,,
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:14796fdecf8a1707c5200e95,132837,resolution,S.Res. Congress XML,congress_113,BILLS-113sres180ats.xml,2013-06-20,,,,
